%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
0,0.684260088532,-0.107220267035,0.0,0.0,0.0,0.0,1.0
