rosbagTimestamp,position,x,y,z,orientation,x,y,z,w
1599930883043299818,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043304033,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043309654,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043316830,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043320982,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043325346,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043329821,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043334813,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043339712,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043346903,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043350886,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043354998,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043359326,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043364961,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043370231,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043375349,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043380579,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043389821,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043394642,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043398556,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043404262,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043408398,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043413291,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043417778,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043421763,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043426232,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043430592,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043434585,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043441588,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043446347,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043451224,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043455438,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043459167,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043470610,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043475655,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043481492,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043486851,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043490432,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043499043,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043503891,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043507702,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043511355,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043515698,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043520680,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043527424,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043532608,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043537616,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043541883,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043545594,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043549484,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043554118,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043560768,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043566910,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043572797,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043576982,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043583989,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043589027,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043593617,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043598256,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043603524,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043607710,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043611601,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043619006,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043623697,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043629816,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043633829,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043639005,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043643946,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043649007,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043653522,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043657364,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043662614,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043667086,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043672379,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043678375,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043683049,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043687875,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043691519,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043695961,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043701001,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043706039,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043710294,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043714500,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043718713,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043724847,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043729782,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043734959,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043740126,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043761009,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043764780,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043771441,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043775288,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043778688,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043782915,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043788098,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043792311,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043797166,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043800476,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043804348,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043809086,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043813527,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043818960,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043825335,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043829582,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043840466,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043845220,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043849253,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043852635,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043904416,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043908503,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883043960194,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883044072835,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883044137559,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883044219268,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883044285197,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883044353462,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883044427349,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883044530542,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883044595765,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883044675155,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883044740486,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883044804553,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883044858711,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883044989362,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883045049381,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883045143373,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883045203923,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883045297718,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883045354111,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883045420109,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883045511187,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883045570799,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883045641797,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883045725668,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883045777382,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883045880320,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883045940727,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046036832,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046047308,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046142324,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046212442,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046269539,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046278593,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046391013,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046491353,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046557229,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046610292,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046679487,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046696332,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046733099,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046740689,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046744572,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046775121,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046780179,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046784190,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046788082,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046795340,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883046808043,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049376505,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049422635,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049463450,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049513494,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049542314,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049634293,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049693300,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049728696,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049765303,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049833111,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049840709,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049866027,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049879217,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049883369,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049896927,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049900515,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049917990,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049921274,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599930883049944438,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
