rosbagTimestamp,linear,x,y,z,angular,x,y,z
1580777377548621847,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777377557114671,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777377607268692,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777377657281053,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777377707455322,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777377757508528,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777377807645789,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777377857615662,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777377907831664,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777377957843331,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777378008038565,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777378058041988,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777378108087018,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777378158281884,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777378208416404,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777378258285044,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777378308691188,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777378358944380,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777378408854586,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777378459186290,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777378509356450,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777378559225661,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777378609488225,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777378659342169,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777378709761588,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777378759630234,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580777378809843970,,-0.0,0.0,0.0,,0.0,0.0,-0.0
