rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,angle_min,angle_max,angle_increment,time_increment,scan_time,range_min,range_max,ranges,intensities
1599930493234869399,,5594,,1599930493,226090000,"""velodyne""",-2.3561899662,2.36199998856,0.0065540750511,0.0,0.0,0.10000000149,30.0,"[1.4417804479599, 1.4460155963897705, 1.442021131515503, 1.4449553489685059, 1.4480128288269043, 1.4480128288269043, 1.4537787437438965, 1.4520074129104614, 1.458698034286499, 1.4560019969940186, 1.4557089805603027, 1.465776801109314, 1.467401385307312, 1.4679852724075317, 1.467401385307312, 1.4699827432632446, 1.468514323234558, 1.4479140043258667, 1.4272860288619995, 1.4272860288619995, 1.4063880443572998, 1.385137677192688, 1.383205771446228, 1.3754782676696777, 1.3580917119979858, 1.3542280197143555, 1.3445688486099243, 1.3271821737289429, 1.3271822929382324, 1.303999900817871, 1.3020679950714111, 1.29047691822052, 1.2730902433395386, 1.276953935623169, 1.2692265510559082, 1.2595672607421875, 1.2595672607421875, 1.2407768964767456, 1.2365859746932983, 1.232742428779602, 1.2189984321594238, 1.212881326675415, 1.2093392610549927, 1.186156988143921, 1.1951029300689697, 1.1931276321411133, 1.1931276321411133, 1.1938843727111816, 1.1872013807296753, 1.1852260828018188, 1.186156988143921, 1.1861568689346313, 1.1867828369140625, 1.1784294843673706, 1.1784294843673706, 1.1822932958602905, 1.1784294843673706, 1.1792999505996704, 1.1745659112930298, 1.1745659112930298, 1.175349235534668, 1.1707020998001099, 1.1629748344421387, 1.1707020998001099, 1.1629748344421387, 1.1703938245773315, 1.1668384075164795, 1.1591110229492188, 1.1687703132629395, 1.1610428094863892, 1.16942298412323, 1.1564130783081055, 1.1610429286956787, 1.160407543182373, 1.1610428094863892, 1.1610428094863892, 1.1564130783081055, 1.1571792364120483, 1.160407543182373, 1.156412959098816, 1.153315544128418, 1.1564130783081055, 1.1610428094863892, 1.1564130783081055, 1.1564130783081055, 1.1571792364120483, 1.160407543182373, 1.1571792364120483, 1.1610428094863892, 1.1624047756195068, 1.1610428094863892, 1.1610426902770996, 1.164906620979309, 1.1610426902770996, 1.1711928844451904, 1.1629749536514282, 1.1629748344421387, 1.1745659112930298, 1.1649067401885986, 1.16683828830719, 1.1745659112930298, 1.1707020998001099, 1.18038010597229, 1.1823773384094238, 1.1784294843673706, 1.176385760307312, 1.1681363582611084, 1.1644020080566406, 1.156356930732727, 1.1455881595611572, 1.1504212617874146, 1.1339969635009766, 1.1339969635009766, 1.1301332712173462, 1.1262694597244263, 1.1224058866500854, 1.118542194366455, 1.1108148097991943, 1.1124733686447144, 1.1088827848434448, 1.0992236137390137, 1.1030871868133545, 1.0914961099624634, 1.0953599214553833, 1.0944980382919312, 1.0818369388580322, 1.0893458127975464, 1.0779732465744019, 1.0741095542907715, 1.0760414600372314, 1.0644503831863403, 1.068678855895996, 1.0640839338302612, 1.05672287940979, 1.0562173128128052, 1.05479097366333, 1.0528758764266968, 1.0523043870925903, 1.0470635890960693, 1.0489250421524048, 1.0470637083053589, 1.0412681102752686, 1.0425692796707153, 1.0405720472335815, 1.0385748147964478, 1.030585765838623, 1.0277451276779175, 1.0305856466293335, 1.0277451276779175, 1.023881435394287, 1.0285885334014893, 1.0238815546035767, 1.0205994844436646, 1.0166049003601074, 1.0200176239013672, 1.0166049003601074, 1.0166049003601074, 1.0200176239013672, 1.0126104354858398, 1.0200176239013672, 1.0166049003601074, 1.0166049003601074, 1.0219496488571167, 1.0126104354858398, 1.0126104354858398, 1.0205994844436646, 1.0126104354858398, 1.0045629739761353, 1.010358452796936, 1.0126104354858398, 1.0166049003601074, 1.0126104354858398, 1.0161540508270264, 1.012290358543396, 1.0161540508270264, 1.0219496488571167, 1.0166049003601074, 1.0186022520065308, 1.0219496488571167, 1.0191911458969116, 1.018929123878479, 1.0238441228866577, 1.0225967168807983, 1.0200176239013672, 1.026591181755066, 1.023881435394287, 1.0200176239013672, 1.0225967168807983, 1.022855520248413, 1.0200176239013672, 1.0269861221313477, 1.023881435394287, 1.026591181755066, 1.0277451276779175, 1.0277451276779175, 1.0345802307128906, 1.0277451276779175, 1.0316088199615479, 1.0345802307128906, 1.0316088199615479, 1.0385748147964478, 1.0393363237380981, 1.0354725122451782, 1.0425692796707153, 1.043199896812439, 1.043199896812439, 1.043199896812439, 1.0470637083053589, 1.0485610961914062, 1.0470637083053589, 1.0489954948425293, 1.0523197650909424, 1.0509274005889893, 1.045131802558899, 1.0465638637542725, 1.0350974798202515, 1.0385748147964478, 1.0316088199615479, 1.0316088199615479, 1.0311466455459595, 1.0258132219314575, 1.027195930480957, 1.0258132219314575, 1.023881435394287, 1.0232452154159546, 1.022855520248413, 1.0200176239013672, 1.0126104354858398, 1.0150024890899658, 1.012290358543396, 1.0150024890899658, 1.008426547050476, 1.0126104354858398, 1.008426547050476, 1.0006991624832153, 1.0046213865280151, 1.0006991624832153, 1.0045629739761353, 1.0006991624832153, 0.9968355298042297, 1.0015161037445068, 0.9986295104026794, 0.9929717183113098, 0.9968355298042297, 0.9929717183113098, 0.9929717183113098, 0.9929717183113098, 0.9852444529533386, 0.9906405210494995, 0.9852444529533386, 0.9852444529533386, 0.9946349859237671, 0.9852445125579834, 0.9852444529533386, 0.9891080856323242, 0.9813806414604187, 0.9906405210494995, 0.9833124876022339, 0.9833124279975891, 0.9866459965705872, 0.9813806414604187, 0.9833125472068787, 0.9775169491767883, 1.0046213865280151, 0.9886432886123657, 0.9886432886123657, 0.9891080856323242, 1.0006991624832153, 0.992971658706665, 0.9968355298042297, 1.008426547050476, 1.0006991624832153, 1.0161540508270264, 1.008426547050476, 1.0161540508270264, 1.0277451276779175, 1.0316088199615479, 1.0277451276779175, 1.0354725122451782, 1.0354725122451782, 1.0470637083053589, 1.043199896812439, 1.0470637083053589, 1.05479097366333, 1.05479097366333, 1.0665364265441895, 1.0665364265441895, 1.0702458620071411, 1.0825145244598389, 1.0818369388580322, 1.0857006311416626, 1.0944980382919312, 1.0914961099624634, 1.1011555194854736, 1.1069509983062744, 1.103087306022644, 1.1224596500396729, 1.122406005859375, 1.1320650577545166, 1.1424322128295898, 1.137860655784607, 1.1555954217910767, 1.1610428094863892, 1.157179355621338, 1.1713985204696655, 1.1784294843673706, 1.1707020998001099, 1.184225082397461, 1.1900205612182617, 1.2074072360992432, 1.2112711668014526, 1.211271047592163, 1.230589509010315, 1.2383170127868652, 1.250284194946289, 1.276248574256897, 1.2938029766082764, 1.3161938190460205, 1.3281772136688232, 1.3349095582962036, 1.3407050371170044, 1.3837891817092896, 1.4040731191635132, 1.4240456819534302, 1.4377810955047607, 1.4540046453475952, 1.4679852724075317, 1.4897732734680176, 1.501938819885254, 1.5318975448608398, 1.5538675785064697, 1.5843257904052734, 1.6037559509277344, 2.00325083732605, 6.870953559875488, 7.4348673820495605, 7.702826976776123, 8.13076114654541, 8.126762390136719, 8.114763259887695, 8.098766326904297, 8.09676742553711, 8.082769393920898, 8.070771217346191, 8.070771217346191, 8.074769973754883, 8.090767860412598, 8.090767860412598, 8.094767570495605, 8.114765167236328, 8.126762390136719, 8.136760711669922, 8.150758743286133, 8.126762390136719, 8.116764068603516, 8.088768005371094, 8.076769828796387, 8.068771362304688, 8.04277515411377, 8.038775444030762, 8.050773620605469, 8.044775009155273, 8.060772895812988, 8.058773040771484, 8.05677318572998, 8.068771362304688, 8.072771072387695, 8.076769828796387, 8.09676742553711, 8.07876968383789, 5.031095504760742, 5.007128715515137, 4.967183589935303, 4.921246528625488, 4.887255668640137, 4.869318008422852, 4.841355323791504, 4.813267230987549, 4.811397075653076, 4.845350742340088, 4.901253700256348, 3.814764976501465, 3.707836627960205, 3.623027801513672, 3.5325067043304443, 3.476720094680786, 3.441277503967285, 3.4372830390930176, 3.443274736404419, 3.443274736404419, 3.455258369445801, 3.4552581310272217, 3.461250066757202, 3.47347092628479, 3.4692392349243164, 1.7963777780532837, 1.7815550565719604, 1.7257007360458374, 1.6726927757263184, 1.637587308883667, 1.5920441150665283, 1.5580487251281738, 1.520580768585205, 1.4861836433410645, 1.4469186067581177, 1.4340319633483887, 1.4026422500610352, 1.3501473665237427, 1.257635474205017, 1.2441126108169556, 1.2405365705490112, 1.2286577224731445, 1.224733591079712, 1.2209303379058838, 1.2093392610549927, 1.2069551944732666, 1.2023500204086304, 1.1951029300689697, 1.1877689361572266, 1.1779526472091675, 1.1784294843673706, 1.1700996160507202, 1.1591110229492188, 1.1610428094863892, 1.1533154249191284, 1.1455881595611572, 1.1424320936203003, 1.1339969635009766, 1.1301332712173462, 1.124944806098938, 1.1088827848434448, 1.1144706010818481, 1.105019211769104, 1.1011555194854736, 1.0984925031661987, 1.0954959392547607, 1.0951920747756958, 1.0876429080963135, 1.0818369388580322, 1.0796021223068237, 1.0721776485443115, 1.0721776485443115, 1.070530891418457, 1.0605865716934204, 1.0548512935638428, 1.0520989894866943, 1.0489954948425293, 1.05055832862854, 1.046143651008606, 1.0410236120224, 1.0370728969573975, 1.0374042987823486, 1.027195930480957, 1.0302629470825195, 1.0232452154159546, 1.0205994844436646, 1.0212697982788086, 1.0113929510116577, 1.010358452796936, 1.012290358543396, 1.0086158514022827, 1.006618618965149, 1.008426547050476, 1.006618618965149, 1.0046213865280151, 1.0064947605133057, 1.0046213865280151, 1.0045629739761353, 1.0026241540908813, 1.0026241540908813, 1.008426547050476, 1.0046213865280151, 1.008426547050476, 1.008426547050476, 1.0046213865280151, 1.0045629739761353, 1.0046213865280151, 1.010613203048706, 1.008426547050476, 1.0161540508270264, 1.0101414918899536, 1.012290358543396, 1.0161540508270264, 1.012290358543396, 1.0191911458969116, 1.012290358543396, 1.012290358543396, 1.0186022520065308, 1.0200176239013672, 1.0200176239013672, 1.023881435394287, 1.0200176239013672, 1.0277451276779175, 1.023881435394287, 1.023881435394287, 1.0285885334014893, 1.0277451276779175, 1.0277451276779175, 1.0325829982757568, 1.0316088199615479, 1.0385748147964478, 1.0354725122451782, 1.0335407257080078, 1.0410236120224, 1.0393363237380981, 1.0465638637542725, 1.0470637083053589, 1.0470637083053589, 1.05055832862854, 1.05479097366333, 1.0528591871261597, 1.0545527935028076, 1.05479097366333, 1.0746049880981445, 1.1341668367385864, 1.0173190832138062, 1.0153436660766602, 1.0228556394577026, 1.0191911458969116, 1.0166049003601074, 1.008426547050476, 1.0086158514022827, 1.0086158514022827, 1.0032230615615845, 1.0046213865280151, 1.0032230615615845, 1.0015161037445068, 0.9992964863777161, 0.995370090007782, 0.9936144948005676, 0.992971658706665, 0.992971658706665, 0.9846487641334534, 0.9875169992446899, 0.9837376475334167, 0.9846487641334534, 0.9813805818557739, 0.980654239654541, 0.9775170087814331, 0.9775170087814331, 0.9786569476127625, 0.9775170087814331, 0.9775170087814331, 0.9777007102966309, 0.9697895646095276, 0.9746624827384949, 0.9717214107513428, 0.9697895646095276, 0.9717214107513428, 0.9697895646095276, 0.9717214107513428, 0.968670666217804, 0.9601303339004517, 0.9697895646095276, 0.9620621800422668, 0.9620621800422668, 0.9659258127212524, 0.9581984281539917, 0.9679346084594727, 0.96592116355896, 0.9620621800422668, 0.9647548794746399, 0.963994026184082, 0.9581984281539917, 0.9620621800422668, 0.9581984281539917, 0.9666734337806702, 0.9620622396469116, 0.9639579057693481, 0.9606817364692688, 0.9659258127212524, 0.9697895646095276, 0.9706679582595825, 0.973653256893158, 0.9766597151756287, 0.9755850434303284, 0.9755850434303284, 0.9806541800498962, 0.9794488549232483, 0.9755850434303284, 0.9891080856323242, 0.9833124876022339, 0.9929717183113098, 0.9891080260276794, 0.9968355298042297, 1.0006991624832153, 0.9968355298042297, 1.0045628547668457, 1.012290358543396, 1.008426547050476, 1.0200176239013672, 1.012290358543396, 1.0200176239013672, 1.0277451276779175, 1.0277451276779175, 1.0277451276779175, 1.0354725122451782, 1.0354725122451782, 1.0485610961914062, 1.0470637083053589, 1.0470637083053589, 1.05865478515625, 1.05865478515625, 1.069858431816101, 1.0702458620071411, 1.0698370933532715, 1.0818369388580322, 1.0818369388580322, 1.0857006311416626, 1.0865089893341064, 1.0972917079925537, 1.1044843196868896, 1.1044843196868896, 1.1127465963363647, 1.1184649467468262, 1.1243376731872559, 1.1282014846801758, 1.1344432830810547, 1.1397924423217773, 1.1444294452667236, 1.151383638381958, 1.1533154249191284, 1.1624047756195068, 1.1610428094863892, 1.1591110229492188, 1.1711928844451904, 1.1758209466934204, 1.1891770362854004, 1.2049797773361206, 1.2010291814804077, 1.1970783472061157, 1.1931276321411133, 1.1911520957946777, 1.1943610906600952, 1.1898188591003418, 1.1852260828018188, 1.186156988143921, 1.1832507848739624, 1.1858195066452026, 1.1784294843673706, 1.1773245334625244, 1.1778205633163452, 1.175349235534668, 1.1773245334625244, 1.1707020998001099, 1.169821858406067, 1.170393705368042, 1.1658223867416382, 1.1634968519210815, 1.166399359703064, 1.1591109037399292, 1.165472388267517, 1.1552472114562988, 1.1533154249191284, 1.1584103107452393, 1.151383638381958, 1.1555954217910767, 1.151383638381958, 1.1533154249191284, 1.1544158458709717, 1.151383638381958, 1.1533154249191284, 1.1552473306655884, 1.1475199460983276, 1.1533154249191284, 1.1475199460983276, 1.149451732635498, 1.1524183750152588, 1.1455881595611572, 1.1436561346054077, 1.146540641784668, 1.1436561346054077, 1.1524184942245483, 1.151383638381958, 1.151383638381958, 1.1584103107452393, 1.1563568115234375, 1.1591110229492188, 1.162246584892273, 1.1668384075164795, 1.1703938245773315, 1.1610428094863892, 1.1687703132629395, 1.1763856410980225, 1.1726340055465698, 1.186156988143921, 1.186156988143921, 1.1784294843673706, 1.1938843727111816, 1.1900206804275513, 1.1938843727111816, 1.1983554363250732, 1.2016117572784424, 1.2103389501571655, 1.2093392610549927, 1.2132028341293335, 1.2209303379058838, 1.2209303379058838, 1.2209303379058838, 1.2344533205032349, 1.2363851070404053, 1.246289610862732, 1.2479761838912964, 1.244112491607666, 1.2557035684585571, 1.2595672607421875, 1.2557035684585571, 1.2682595252990723, 1.2672946453094482, 1.2782458066940308, 1.2866132259368896, 1.2827495336532593, 1.2902294397354126, 1.2982044219970703, 1.306207537651062, 1.3121991157531738, 1.3097954988479614, 1.3241828680038452, 1.325250267982483, 1.3271821737289429]",[]
