rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,polygon,points,-,x,y,z,-,x,y,z,-,x,y,z,-,x,y,z
1599930493179637746,,354,,1599930493,179498001,"""odom""",,,-0.621821701527,-0.96831125021,0.0,-0.103210240602,-0.859031140804,0.0,0.0246268790215,-1.4657086134,0.0,-0.493984609842,-1.57498884201,0.0
1599930493230059550,,355,,1599930493,229520077,"""odom""",,,-0.621803700924,-0.96828776598,0.0,-0.103184267879,-0.859045267105,0.0,0.0246088337153,-1.46573209763,0.0,-0.494010567665,-1.57497465611,0.0
1599930493279614536,,356,,1599930493,279540830,"""odom""",,,-0.621807575226,-0.968292832375,0.0,-0.103189848363,-0.859042227268,0.0,0.0246127117425,-1.46572709084,0.0,-0.494004994631,-1.57497763634,0.0
1599930493330390588,,357,,1599930493,329554599,"""odom""",,,-0.621813774109,-0.968300938606,0.0,-0.103198833764,-0.859037339687,0.0,0.0246189553291,-1.4657189846,0.0,-0.493996024132,-1.57498252392,0.0
1599930493379612384,,358,,1599930493,379527824,"""odom""",,,-0.621818184853,-0.968306660652,0.0,-0.103205151856,-0.859033882618,0.0,0.024623343721,-1.46571326256,0.0,-0.493989706039,-1.57498598099,0.0
1599930493430889223,,359,,1599930493,430696858,"""odom""",,,-0.621834039688,-0.968327224255,0.0,-0.103227980435,-0.859021425247,0.0,0.0246392004192,-1.46569263935,0.0,-0.49396687746,-1.57499849796,0.0
1599930493479577511,,360,,1599930493,479502770,"""odom""",,,-0.62183958292,-0.968334436417,0.0,-0.103235967457,-0.859017074108,0.0,0.0246447473764,-1.46568548679,0.0,-0.493958890438,-1.5750027895,0.0
1599930493529587933,,361,,1599930493,529471610,"""odom""",,,-0.621827661991,-0.968318939209,0.0,-0.103218786418,-0.859026432037,0.0,0.0246328171343,-1.465700984,0.0,-0.493976056576,-1.57499349117,0.0
1599930493579465059,,362,,1599930493,579396457,"""odom""",,,-0.621819496155,-0.968308389187,0.0,-0.103207059205,-0.859032869339,0.0,0.0246246680617,-1.46571159363,0.0,-0.493987798691,-1.57498705387,0.0
1599930493629767184,,363,,1599930493,629552640,"""odom""",,,-0.621818780899,-0.968307375908,0.0,-0.103205963969,-0.859033465385,0.0,0.0246239081025,-1.4657125473,0.0,-0.493988871574,-1.57498645782,0.0
1599930493679766207,,364,,1599930493,679533552,"""odom""",,,-0.621827363968,-0.968318581581,0.0,-0.103218361735,-0.859026670456,0.0,0.024632519111,-1.46570134163,0.0,-0.493976473808,-1.57499325275,0.0
1599930493729729590,,365,,1599930493,729396631,"""odom""",,,-0.621838748455,-0.968333303928,0.0,-0.103234700859,-0.859017789364,0.0,0.0246438719332,-1.46568655968,0.0,-0.493960142136,-1.57500219345,0.0
1599930493779451739,,366,,1599930493,779380676,"""odom""",,,-0.62183535099,-0.968328952789,0.0,-0.103229865432,-0.859020411968,0.0,0.0246405098587,-1.46569097042,0.0,-0.493964970112,-1.57499945164,0.0
1599930493829874651,,367,,1599930493,829533207,"""odom""",,,-0.621834158897,-0.968327403069,0.0,-0.103228166699,-0.859021306038,0.0,0.024639332667,-1.46569252014,0.0,-0.493966668844,-1.57499861717,0.0
1599930493879474177,,368,,1599930493,879396016,"""odom""",,,-0.621835887432,-0.96832960844,0.0,-0.103230588138,-0.859019994736,0.0,0.0246410127729,-1.46569025517,0.0,-0.493964254856,-1.57499992847,0.0
1599930493929579012,,369,,1599930493,929504303,"""odom""",,,-0.621842265129,-0.968337953091,0.0,-0.103239841759,-0.859014987946,0.0,0.0246474388987,-1.46568191051,0.0,-0.493955016136,-1.57500493526,0.0
1599930493979653518,,370,,1599930493,979524483,"""odom""",,,-0.621841311455,-0.968336701393,0.0,-0.103238463402,-0.859015703201,0.0,0.0246464814991,-1.46568322182,0.0,-0.493956387043,-1.57500422001,0.0
1599930494029471768,,371,,1599930494,29384138,"""odom""",,,-0.62183624506,-0.968330085278,0.0,-0.103231102228,-0.859019756317,0.0,0.0246413704008,-1.46568977833,0.0,-0.493963748217,-1.57500016689,0.0
1599930494087862238,,372,,1599930494,87368660,"""odom""",,,-0.621829926968,-0.968321859837,0.0,-0.103222005069,-0.859024703503,0.0,0.0246350523084,-1.46569800377,0.0,-0.493972837925,-1.5749951601,0.0
1599930494136449826,,373,,1599930494,136350367,"""odom""",,,-0.621838033199,-0.968332469463,0.0,-0.103233754635,-0.859018266201,0.0,0.0246432125568,-1.46568739414,0.0,-0.49396109581,-1.5750015974,0.0
1599930494190453155,,374,,1599930494,190274209,"""odom""",,,-0.621852636337,-0.96835142374,0.0,-0.103254728019,-0.859006822109,0.0,0.0246577803046,-1.46566855907,0.0,-0.493940114975,-1.5750130415,0.0
1599930494239074725,,375,,1599930494,238878869,"""odom""",,,-0.621868312359,-0.968371808529,0.0,-0.103277295828,-0.858994543552,0.0,0.0246734526008,-1.46564817429,0.0,-0.493917554617,-1.57502543926,0.0
1599930494287156703,,376,,1599930494,286862088,"""odom""",,,-0.621873021126,-0.968377947807,0.0,-0.103284105659,-0.85899078846,0.0,0.0246781855822,-1.4656419754,0.0,-0.493910729885,-1.57502913475,0.0
1599930494341757516,,377,,1599930494,337670382,"""odom""",,,-0.621875405312,-0.968380987644,0.0,-0.103287510574,-0.858988940716,0.0,0.0246805455536,-1.46563887596,0.0,-0.49390733242,-1.57503092289,0.0
1599930494400863773,,378,,1599930494,400513053,"""odom""",,,-0.621880114079,-0.968387126923,0.0,-0.103294320405,-0.858985245228,0.0,0.0246852766722,-1.46563279629,0.0,-0.493900537491,-1.57503461838,0.0
