rosbagTimestamp,linear,x,y,z,angular,x,y,z
1580688720059879830,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720066567099,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720112142545,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720162173279,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720212359676,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720262386812,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720312491454,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720362506665,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720412599422,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720462647925,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720512755437,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720562824455,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720612945121,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720662999659,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720713125140,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720763187572,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720813250081,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720863319920,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720913410648,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688720963438575,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688721013577631,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688721063607229,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688721113664004,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688721163745268,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688721213844313,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688721263892326,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688721314142585,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688721364100008,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688721414167304,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688721464209487,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688721514281215,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688721564400185,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688721614421313,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1580688721664539079,,-0.0,0.0,0.0,,0.0,0.0,-0.0
