rosbagTimestamp,linear,x,y,z,angular,x,y,z
1599930707583391684,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930707616610421,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930707672063175,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930707716806673,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930707766800782,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930707816916002,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930707866963641,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930707917282521,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930707967170086,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708017646230,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708067373367,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708117380557,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708167582938,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708217586607,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708269059236,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708319133224,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708369524393,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708419340490,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708469489802,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708519421250,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708569612919,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708619574960,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708670097973,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708719746752,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708772810661,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708820000915,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708870022251,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708920201099,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930708970342360,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930709020447927,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930709027300726,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930709034333171,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930709042280780,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930709092290248,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930709106605927,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930709138362841,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599930709154229786,,0.0084990657866,0.0,0.0,,0.0,0.0,-0.0
1599930709170572650,,0.0355995029211,0.0,0.0,,0.0,0.0,-0.0
1599930709178263287,,0.0796817958355,0.0,0.0,,0.0,0.0,-0.0
1599930709194187642,,0.0898546278477,0.0,0.0,,0.0,0.0,-0.0
1599930709202539044,,0.103418409824,0.0,0.0,,0.0,0.0,-0.0
1599930709210198965,,0.113591253757,0.0,0.0,,0.0,0.0,-0.0
1599930709229778951,,0.127155029774,0.0,0.0,,0.0,0.0,-0.0
1599930709234189013,,0.144109761715,0.0,0.0,,0.0,0.0,-0.0
1599930709242212207,,0.174601137638,0.0,0.0,,0.0,0.0,-0.0
1599930709250521151,,0.188164925575,0.0,0.0,,0.0,0.0,-0.0
1599930709257459682,,0.470412313938,0.0,0.0,,0.0,0.0,-0.0
1599930709258199280,,0.538231194019,0.0,0.0,,0.0,0.0,-0.0
1599930709266214863,,0.623004853725,0.0,0.0,,0.0,0.0,-0.0
1599930709275735938,,0.682346403599,0.0,0.0,,0.0,0.0,-0.0
1599930709282200616,,0.724733233452,0.0,0.0,,0.0,0.0,-0.0
1599930709290592608,,0.792484283447,0.0,0.0,,0.0,0.0,-0.0
1599930709298358725,,0.851825833321,0.0,0.0,,0.0,0.0,-0.0
1599930709306451826,,0.877257943153,0.0,0.0,,0.0,0.0,-0.0
1599930709314393522,,0.911167383194,0.0,0.0,,0.0,0.0,-0.0
1599930709364330766,,0.911167383194,0.0,0.0,,0.0,0.0,-0.0
1599930709414443565,,0.911167383194,0.0,0.0,,0.0,0.0,-0.0
1599930709464505838,,0.911167383194,0.0,0.0,,0.0,0.0,-0.0
1599930709514617118,,0.911167383194,0.0,0.0,,0.0,0.0,-0.0
1599930709522341408,,0.936599493027,0.0,0.0,,0.0,0.0,-0.0
1599930709575743775,,0.936599493027,0.0,0.0,,0.0,0.0,-0.0
1599930709597828610,,0.962031602859,0.0,0.0,,0.0,0.0,-0.0
1599930709647257681,,0.962031602859,0.0,0.0,,0.0,0.0,-0.0
1599930709682747124,,0.9959410429,0.0,0.0,,0.0,0.0,-0.0
1599930709712607185,,1.02985048294,0.0,0.0,,0.0,0.0,-0.0
1599930709722247658,,1.06375992298,0.0,0.0,,0.0,0.0,-0.0
1599930709730258495,,1.10614681244,0.0,0.0,,0.0,0.0,0.0237983349711
1599930709738396763,,1.1484657526,0.0,0.0,,0.0,0.0,0.0237983349711
1599930709749662653,,1.18237519264,0.0,0.0,,0.0,0.0,0.0237983349711
1599930709754260014,,1.21628463268,0.0,0.0,,0.0,0.0,0.0237983349711
1599930709804313167,,1.21628463268,0.0,0.0,,0.0,0.0,0.0237983349711
1599930709839203623,,1.24171674252,0.0,0.0,,0.0,0.0,0.0237983349711
1599930709844920700,,1.26714885235,0.0,0.0,,0.0,0.0,0.0237983349711
1599930709851044462,,1.30105829239,0.0,0.0,,0.0,0.0,0.0237983349711
1599930709858223478,,1.34344518185,0.0,0.0,,0.0,0.0,0.0475349508226
1599930709866226798,,1.36887717247,0.0,0.0,,0.0,0.0,0.0475349508226
1599930709882841875,,1.3943092823,0.0,0.0,,0.0,0.0,0.0475349508226
1599930709922399706,,1.41974139214,0.0,0.0,,0.0,0.0,0.0475349508226
1599930709972457326,,1.41974139214,0.0,0.0,,0.0,0.0,0.0475349508226
1599930710006506981,,1.41974139214,0.0,0.0,,0.0,0.0,0.0653374172747
1599930710018212420,,1.45365083218,0.0,0.0,,0.0,0.0,0.0653374172747
1599930710034260399,,1.48749244213,0.0,0.0,,0.0,0.0,0.0653374172747
1599930710053652511,,1.48749244213,0.0,0.0,,0.0,0.0,0.0890740305185
1599930710058235365,,1.48749244213,0.0,0.0,,0.0,0.0,0.106876496971
1599930710063258915,,1.52140200138,0.0,0.0,,0.0,0.0,0.124678963423
1599930710079238924,,1.52140200138,0.0,0.0,,0.0,0.0,0.148415581882
1599930710090328489,,1.52140200138,0.0,0.0,,0.0,0.0,0.172104729712
1599930710098241346,,1.546833992,0.0,0.0,,0.0,0.0,0.172104729712
1599930710107095651,,1.546833992,0.0,0.0,,0.0,0.0,0.189907196164
1599930710119311190,,1.546833992,0.0,0.0,,0.0,0.0,0.207709652185
1599930710138200918,,1.546833992,0.0,0.0,,0.0,0.0,0.225512108207
1599930710146243614,,1.546833992,0.0,0.0,,0.0,0.0,0.326392754912
1599930710154215981,,1.58074355125,0.0,0.0,,0.0,0.0,0.326392754912
1599930710154415017,,1.6231303215,0.0,0.0,,0.0,0.0,0.403489291668
1599930710159231986,,1.65703976154,0.0,0.0,,0.0,0.0,0.403489291668
1599930710162185710,,1.65703976154,0.0,0.0,,0.0,0.0,0.427225899696
1599930710170250052,,1.69942653179,0.0,0.0,,0.0,0.0,0.445028376579
1599930710180778222,,1.72485864162,0.0,0.0,,0.0,0.0,0.462830811739
1599930710191224352,,1.72485864162,0.0,0.0,,0.0,0.0,0.486567461491
1599930710194178037,,1.75029075146,0.0,0.0,,0.0,0.0,0.50436989665
1599930710199165869,,1.75029075146,0.0,0.0,,0.0,0.0,0.587448066473
1599930710205945138,,1.7842001915,0.0,0.0,,0.0,0.0,0.587448066473
1599930710209506867,,1.81810963154,0.0,0.0,,0.0,0.0,0.61711884737
1599930710226364081,,1.81810963154,0.0,0.0,,0.0,0.0,0.640855455399
1599930710276463625,,1.81810963154,0.0,0.0,,0.0,0.0,0.640855455399
1599930710326584500,,1.81810963154,0.0,0.0,,0.0,0.0,0.640855455399
1599930710338268398,,1.84347391129,0.0,0.0,,0.0,0.0,0.640855455399
1599930710351252685,,1.86890602112,0.0,0.0,,0.0,0.0,0.640855455399
1599930710394218395,,1.89433813095,0.0,0.0,,0.0,0.0,0.640855455399
1599930710444318023,,1.89433813095,0.0,0.0,,0.0,0.0,0.640855455399
1599930710494445291,,1.89433813095,0.0,0.0,,0.0,0.0,0.640855455399
1599930710544485569,,1.89433813095,0.0,0.0,,0.0,0.0,0.640855455399
1599930710594571264,,1.89433813095,0.0,0.0,,0.0,0.0,0.640855455399
1599930710644625920,,1.89433813095,0.0,0.0,,0.0,0.0,0.640855455399
1599930710694793880,,1.89433813095,0.0,0.0,,0.0,0.0,0.640855455399
1599930710744897775,,1.89433813095,0.0,0.0,,0.0,0.0,0.640855455399
1599930710794975885,,1.89433813095,0.0,0.0,,0.0,0.0,0.640855455399
1599930710845107808,,1.89433813095,0.0,0.0,,0.0,0.0,0.640855455399
1599930710895140614,,1.89433813095,0.0,0.0,,0.0,0.0,0.640855455399
1599930710945293924,,1.89433813095,0.0,0.0,,0.0,0.0,0.640855455399
1599930710995633358,,1.89433813095,0.0,0.0,,0.0,0.0,0.640855455399
1599930711045458603,,1.89433813095,0.0,0.0,,0.0,0.0,0.640855455399
1599930711098873566,,1.89433813095,0.0,0.0,,0.0,0.0,0.640855455399
1599930711122890431,,1.91977024078,0.0,0.0,,0.0,0.0,0.640855455399
1599930711174984030,,1.91977024078,0.0,0.0,,0.0,0.0,0.640855455399
1599930711225355853,,1.91977024078,0.0,0.0,,0.0,0.0,0.640855455399
1599930711262788960,,0.767908096313,0.0,0.0,,0.0,0.0,0.640855455399
1599930711266904929,,0.767908096313,0.0,0.0,,0.0,0.0,0.61711884737
1599930711318743616,,0.767908096313,0.0,0.0,,0.0,0.0,0.61711884737
1599930711335321784,,0.767908096313,0.0,0.0,,0.0,0.0,0.593382239342
1599930711351262803,,0.767908096313,0.0,0.0,,0.0,0.0,0.569645631313
1599930711401384371,,0.767908096313,0.0,0.0,,0.0,0.0,0.569645631313
1599930711423240542,,0.767908096313,0.0,0.0,,0.0,0.0,0.545908981562
1599930711455247912,,0.767908096313,0.0,0.0,,0.0,0.0,0.522172373533
1599930711503330637,,0.767908096313,0.0,0.0,,0.0,0.0,0.498435765505
