rosbagTimestamp,linear,x,y,z,angular,x,y,z
1599932598262125144,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932598276910131,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932598328225138,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932598377285299,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932598427361081,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932598477366564,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932598527536077,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932598577635781,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932598627782886,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932598677794713,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932598728077367,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932598778100112,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932598828129394,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932598878034121,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932598928102542,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932598951089162,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599001075572,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599047083948,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599097239911,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599147212589,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599197407288,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599247291290,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599297417316,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599347521058,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599397662726,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599447596894,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599497685285,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599547803378,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599597931836,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599647943813,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599698085746,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599729024951,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599735101436,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599743006836,,-0.0,0.0,0.0,,0.0,0.0,-0.0
1599932599756303767,,0.0328463949263,0.0,0.0,,0.0,0.0,-0.0
1599932599759097798,,0.0709945335984,0.0,0.0,,0.0,0.0,-0.0
1599932599767123978,,0.0964266210794,0.0,0.0,,0.0,0.0,-0.0
1599932599775090699,,0.164228573442,0.0,0.0,,0.0,0.0,-0.0
1599932599783067296,,0.215075805783,0.0,0.0,,0.0,0.0,-0.0
1599932599791079236,,0.248985260725,0.0,0.0,,0.0,0.0,-0.0
1599932599801319347,,0.28711643815,0.0,0.0,,0.0,0.0,-0.0
1599932599806391163,,0.323145240545,0.0,0.0,,0.0,0.0,-0.0
1599932599807107500,,0.329503268003,0.0,0.0,,0.0,0.0,-0.0
1599932599815133999,,0.380350500345,0.0,0.0,,0.0,0.0,-0.0
1599932599824317227,,0.386708498001,0.0,0.0,,0.0,0.0,-0.0
1599932599829564006,,0.416379272938,0.0,0.0,,0.0,0.0,-0.0
1599932599832849688,,0.424856632948,0.0,0.0,,0.0,0.0,-0.0
1599932599843644395,,0.460868477821,0.0,0.0,,0.0,0.0,-0.0
1599932599847036102,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932599897176663,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932599947283743,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932599997359827,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600047612721,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600097501084,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600147759730,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600197891546,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600248509614,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600297887102,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600347948919,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600398149327,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600448105156,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600498454382,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600548454846,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600598467713,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600650809122,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600702813460,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600750491275,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600802739437,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600852834229,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600900991982,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932600951023298,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932601001031669,,0.5,0.0,0.0,,0.0,0.0,-0.0
1599932601052509737,,0.5,0.0,0.0,,0.0,0.0,-0.0
