rosbagTimestamp,position,x,y,z,orientation,x,y,z,w
1599932301265998222,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301266085880,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301266219106,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301266225341,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301266332466,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301266395072,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301266451526,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301266501379,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301266697130,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301266765751,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301266806157,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301266860828,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301266883076,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301266915380,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301266953610,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301266964037,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267002068,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267031900,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267064017,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267110608,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267240791,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267313219,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267336436,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267472628,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267480522,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267530373,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267572390,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267591530,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267662228,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267709709,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267756064,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267833171,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267891657,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267957979,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301267978085,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301268009827,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301268051855,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301268096766,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301268137312,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301268156784,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301268318251,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301268337365,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301268393345,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301268400844,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301268447616,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301268571962,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301268614338,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301268662164,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301268717770,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301268898486,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301269139963,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301269186243,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301269195908,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301269236173,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301269281397,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301269326082,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301269375057,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301269382330,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301269433887,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301269679555,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301269922641,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301269965139,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270002532,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270047637,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270107509,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270158705,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270212491,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270286961,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270317836,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270334696,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270399782,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270422092,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270473064,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270500931,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270565634,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270573578,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270652730,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270666834,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270677911,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270762429,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270789093,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270826278,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270833595,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270898500,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270905848,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301270988949,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271061777,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271068641,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271090041,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271136279,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271183856,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271208804,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271278099,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271375746,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271383182,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271460154,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271465254,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271470184,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271474605,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271477705,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271493816,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271520240,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271639951,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271679639,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271737681,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271744825,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271822398,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271844326,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271903930,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271966413,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301271982440,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301272064188,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301272130306,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301272195289,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301272203110,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301272208933,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301272212985,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301272227087,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301272242068,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301272327606,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273154791,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273174954,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273179215,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273204860,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273224290,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273231101,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273248312,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273251358,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273261260,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273263993,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273275152,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273278047,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273285204,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273309341,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273447707,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273549373,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273617520,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273640748,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273668581,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273746913,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273825435,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273876803,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301273984850,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274014042,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274038938,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274043039,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274104543,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274247904,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274305214,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274312608,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274337578,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274410530,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274461884,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274503405,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274593322,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274608686,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274682395,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274723695,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274768108,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274823994,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274882029,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274928622,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301274943595,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275019837,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275041740,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275091849,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275098465,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275153211,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275194413,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275224996,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275257470,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275264955,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275338619,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275377318,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275455625,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275525152,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275532182,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275622605,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275660702,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275720885,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275728002,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275804537,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275811238,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275844361,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275858981,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275875127,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275894684,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275958823,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301275988875,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276116618,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276225296,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276282616,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276340608,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276347965,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276419197,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276482303,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276502049,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276575038,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276635739,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276664786,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276726594,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276760450,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276817459,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276851552,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276880329,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276884685,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276941987,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301276999333,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277083169,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277150327,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277208512,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277254476,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277310833,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277358763,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277395339,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277419448,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277438492,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277476744,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277509523,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277550750,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277577984,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277618071,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277675991,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277734374,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277765566,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277793784,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277821713,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277898976,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301277954447,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278007019,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278074866,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278174749,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278222182,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278253593,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278276422,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278309336,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278331141,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278353733,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278359338,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278392086,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278410566,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278430415,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278449182,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278465357,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278514843,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278519524,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278542343,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278623204,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278668274,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278741501,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278769803,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278847757,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278907287,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278966993,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301278995564,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301279055062,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301279134585,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301279165655,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301279184609,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301279224536,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301279244050,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301279261096,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301279293676,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301279320988,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301279367341,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
1599932301279424867,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
